,f1_train,f1_test,accuracy_train,accuracy_test,sigma,num_epoch,num_sets,kmax,mf,num_input_units,output_units
167,0.1431757964597536,0.1506066909574991,0.5159,0.5186,0.01,25,5,50,semicircle,10,2
168,0.268278410542334,0.27122612806324087,0.51925,0.5216000000000001,0.01,25,7,5,tri,10,2
169,0.4780821138851298,0.4828525446747377,0.4756,0.47919999999999996,0.01,25,7,5,gaussian,10,2
170,0.5098778747255837,0.5029958447131424,0.4871,0.4748,0.01,25,7,5,semicircle,10,2
171,0.34369926661848466,0.33220077271606996,0.5279499999999999,0.5206000000000001,0.01,25,7,10,tri,10,2
172,0.5405600718051804,0.5353146683052572,0.655,0.6536000000000001,0.01,25,7,10,gaussian,10,2
173,0.3630451428278859,0.35436297883612783,0.48365,0.476,0.01,25,7,10,semicircle,10,2
174,0.35141007044553946,0.3573701976978535,0.5321,0.5307999999999999,0.01,25,7,25,tri,10,2
175,0.5299986128213707,0.523493853178669,0.6533,0.6519999999999999,0.01,25,7,25,gaussian,10,2
176,0.23254378900261488,0.24188648490682665,0.49660000000000004,0.5042000000000001,0.01,25,7,25,semicircle,10,2
177,0.44119833038162487,0.4353878146715175,0.5492,0.5444000000000001,0.01,25,7,50,tri,10,2
178,0.527619119509436,0.5338815791819547,0.6651999999999999,0.6689999999999999,0.01,25,7,50,gaussian,10,2
179,0.2232884117964251,0.24306068953510315,0.49665,0.5054000000000001,0.01,25,7,50,semicircle,10,2
180,0.18686054381137746,0.18177587165285808,0.5176999999999999,0.515,0.01,50,3,5,tri,10,2
181,0.0,0.0,0.5,0.5,0.01,50,3,5,gaussian,10,2
182,0.3273745931175242,0.32823531682453233,0.4845,0.48999999999999994,0.01,50,3,5,semicircle,10,2
183,0.08487632768145915,0.07234035140624628,0.49745000000000006,0.4976,0.01,50,3,10,tri,10,2
184,0.02489851150202977,0.019117647058823527,0.5029,0.5016,0.01,50,3,10,gaussian,10,2
185,0.33810939032617265,0.34856152098022053,0.5000500000000001,0.507,0.01,50,3,10,semicircle,10,2
